longname,LOC,CYCLO,MAXNESTING,CC,CM,FANOUT,CountInput,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NOPL,label
leandDuplicate__org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.clearField,3,1,0,0.0,0.0,1,2,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,1,0
es-J_1_3_1_CleandDuplicate__org.apache.xerces.utils.regex.ParserForXMLSchema.processNegativelookahead,3,1,0,0.0,0.0,1,1,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
leandDuplicate__org.hsqldb.jdbc.JDBCDatabaseMetaData.supportsMultipleOpenResults,23,1,0,0.0,0.0,0,0,0,3,1,1,20,1,1,0,1,2,1,1,1,1,1,0,0,0,6.67,1,1,1,1,0,0
ra-1.0.0-src_CleandDuplicate__org.apache.cassandra.thrift.CfDef.unsetKey_validation_class,3,1,0,1.0,1.0,0,1,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0.0,1,1,1,1,0,0
eclipse.jdt.core-R3_5_1__org.eclipse.jdt.internal.compiler.ast.MethodDeclaration.printReturnType,4,2.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0
jboss-3.0.7-src__org.jboss.util.propertyeditor.BooleanEditor.getTags,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0
lucene-solr-releases-lucene-solr-3.6.0__org.apache.lucene.util.encoding.NOnesIntDecoder.decode,20,6.0,1.0,0.0,0.0,1.0,3.0,1.0,18.0,2.0,12.0,1.0,3.0,5.0,1.0,8.0,13.0,2.0,11.0,6.0,6.0,5.0,4.0,4.0,4.0,0.06,6.0,6.0,6.0,5.0,0.0,0
eclipse.jdt.core-R3_2_1__org.eclipse.jdt.internal.compiler.batch.ClasspathJar.initialize,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
jboss-4.0.1sp1-src__org.jboss.cache.transaction.DummyTransactionManager.setTransactionTimeout,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.33,1.0,1.0,1.0,1.0,1.0,0
eclipse.jdt.core-R3_3_1__org.eclipse.jdt.core.dom.BindingResolver.getWorkingCopyOwner,11,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.67,1.0,1.0,1.0,1.0,0.0,0
freemind-src-0_9_0__freemind.preferences.layout.OptionPanel.KeyProperty.setValue,4,1.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
xerces2-j-Xerces-J_1_4_2__org.apache.xerces.tree.XmlDocument.ExtWriteContext.ExtWriteContext,1,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
hbase-rel-0.94.0__org.apache.hadoop.hbase.regionserver.MemStoreFlusher.reclaimMemStoreMemory,27,5.0,4.0,1.0,7.0,6.0,11.0,0.0,19.0,1.0,13.0,8.0,9.0,5.0,1.0,6.0,12.0,1.0,11.0,5.0,6.0,1.0,2.0,0.0,0.0,0.42,5.0,5.0,6.0,1.0,1.0,0
eclipse.jdt.core-R3_2__org.eclipse.jdt.internal.codeassist.complete.CompletionOnClassLiteralAccess.resolveType,7,2.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,4.0,0.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
eclipse.jdt.core-R3_0_1__org.eclipse.jdt.internal.core.CompilationUnit.findSharedWorkingCopy,11,2.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,5.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.25,2.0,2.0,2.0,1.0,1.0,0
elasticsearch-0.17.0__org.elasticsearch.index.search.geo.GeoDistanceFilter.geoDistance,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_5__org.eclipse.jdt.core.dom.PrefixExpression.accept0,8,2.0,1.0,0.0,0.0,3.0,1.0,0.0,7.0,2.0,4.0,1.0,4.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.14,2.0,2.0,2.0,1.0,1.0,0
apache-ant-1.8.3-src__org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.addBuildFailedSound,13,1.0,0.0,1.0,1.0,0.0,4.0,0.0,5.0,1.0,3.0,8.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,3.0,0
eclipse.jdt.core-R3_0_1__org.eclipse.jdt.internal.compiler.problem.ProblemReporter.hiddenCatchBlock,12,1.0,0.0,1.0,1.0,2.0,6.0,0.0,12.0,1.0,10.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
argouml-VERSION_0_18_1__org.argouml.uml.ui.foundation.core.UMLModelElementElementResidenceListModel.UMLModelElementElementResidenceListModel,6,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
argouml-VERSION_0_14__org.argouml.uml.cognitive.critics.CrWrongDepEnds.CrWrongDepEnds,4,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
pig-release-0.5.0__org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PhyPlanSetter.visitSort,4,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
jedit301source__gnu.regexp.RETokenOneOf.match,56,14.0,3.0,0.0,0.0,5.0,9.0,8.0,42.0,7.0,32.0,8.0,8.0,73.0,2.0,29.0,41.0,11.0,30.0,14.0,17.0,6.0,7.0,7.0,6.0,0.19,14.0,14.0,17.0,6.0,4.0,0
apache-ant-1.7.1-src__org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyer,27,3.0,1.0,2.0,2.0,2.0,3.0,1.0,12.0,2.0,9.0,14.0,5.0,3.0,0.0,4.0,6.0,2.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,1.17,3.0,3.0,3.0,1.0,2.0,0
ant-ivy-2.0.0-alpha2__org.apache.ivy.ant.IvyArtifactReport.writeOriginLocationIfPresent,23,3.0,2.0,0.0,0.0,7.0,5.0,1.0,22.0,8.0,16.0,0.0,9.0,3.0,0.0,13.0,16.0,7.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0
xerces2-j-Xerces-J_2_3_0__org.apache.wml.dom.WMLBrElementImpl.setId,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
wicket-wicket-1.4.18__org.apache.wicket.util.resource.AbstractStringResourceStream.AbstractStringResourceStream,11,1.0,0.0,4.0,4.0,0.0,5.0,0.0,4.0,1.0,1.0,7.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,1.0,1.0,1.0,1.0,0
struts-STRUTS_2_0_0__org.apache.struts2.views.xslt.SimpleTextNode.getNodeValue,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
wicket-wicket-1.4.16__org.apache.wicket.markup.html.form.imagebutton.Home.Home.(Anon_4).onClick,4,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
apache-cassandra-0.4.0-incubating-src__org.apache.cassandra.service.Cassandra.batch_insert_result.batch_insert_result,2,1.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
wicket-wicket-1.4.18__org.apache.wicket.model.AbstractWrapModel.setObject,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
apache-ant-1.8.2-src__org.apache.tools.ant.taskdefs.Javadoc.checkPackageAndSourcePath,7,2.0,1.0,0.0,0.0,1.0,3.0,0.0,7.0,3.0,4.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0
atunes-code-r6276-tags-aTunes_1_6_3__net.sourceforge.atunes.kernel.modules.repository.tags.writer.TagModifier.setNonMp3Genre,10,2.0,1.0,1.0,1.0,6.0,5.0,0.0,10.0,2.0,7.0,0.0,8.0,2.0,0.0,5.0,7.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0
nutch-release-1.2__org.apache.nutch.util.DeflateUtils.inflateBestEffort,43,6.0,3.0,2.0,2.0,5.0,9.0,3.0,31.0,9.0,23.0,9.0,8.0,12.0,1.0,16.0,22.0,7.0,15.0,6.0,6.0,5.0,10.0,8.0,7.0,0.29,6.0,6.0,6.0,5.0,4.0,0
hive-release-0.8.0__org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.alter_table_args.unsetDbname,3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
jboss-3.2.1-src__org.jboss.util.property.PropertyMap.keySet,15,2.0,1.0,1.0,1.0,3.0,2.0,1.0,10.0,2.0,6.0,4.0,4.0,2.0,0.0,5.0,7.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.4,2.0,2.0,2.0,1.0,1.0,0
argouml-VERSION_0_34__org.argouml.core.propertypanels.ui.UMLValueSpecificationValueFieldOpaqueExpressionDialog.isUniqueLanguage,13,3.0,2.0,0.0,0.0,1.0,5.0,1.0,9.0,2.0,5.0,3.0,2.0,3.0,0.0,5.0,8.0,3.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.33,3.0,3.0,4.0,1.0,2.0,0
eclipse.jdt.core-R3_2_2__org.eclipse.jdt.internal.compiler.parser.Parser.consumeEqualityExpression,14,1.0,0.0,2.0,2.0,1.0,5.0,2.0,9.0,1.0,7.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,0
elasticsearch-0.14.0__org.elasticsearch.client.transport.support.InternalTransportClusterAdminClient.ping.(Anon_9).doWithNode,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
eclipse.jdt.core-R3_4__org.eclipse.jdt.internal.compiler.lookup.LookupEnvironment.completeTypeBindings,21,4.0,1.0,5.0,8.0,1.0,16.0,3.0,18.0,1.0,13.0,1.0,7.0,8.0,1.0,16.0,20.0,4.0,16.0,4.0,4.0,1.0,0.0,0.0,0.0,0.06,4.0,4.0,4.0,1.0,0.0,0
jboss-3.2.5-src__javax.management.relation.RoleResult.setRoles,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.25,1.0,1.0,1.0,1.0,1.0,0
eclipse.jdt.core-R3_1__org.eclipse.jdt.internal.core.DeltaProcessingState.performClasspathResourceChange,13,2.0,1.0,1.0,1.0,3.0,7.0,0.0,13.0,2.0,10.0,1.0,7.0,2.0,0.0,9.0,11.0,2.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.08,2.0,2.0,2.0,1.0,5.0,0
hsqldb-2.2.4__org.hsqldb.Constraint.isNotNull,6,1.0,0.0,5.0,10.0,0.0,11.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
eclipse.jdt.core-R3_2__org.eclipse.jdt.internal.compiler.ast.CompoundAssignment.traverse,7,2.0,1.0,0.0,0.0,2.0,4.0,0.0,7.0,1.0,4.0,0.0,3.0,2.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0
eclipse.jdt.core-R3_0__org.eclipse.jdt.internal.compiler.codegen.ConstantPool.dumpBytes,7,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0
pig-release-0.2.0__org.apache.pig.impl.util.IdentityHashSet.iterator.(Anon_1).remove,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
struts-STRUTS_2_2_1__org.apache.struts2.showcase.xslt.JVMAction.getInfo,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
elasticsearch-0.16.0__org.elasticsearch.search.query.QueryPhaseExecutionException.QueryPhaseExecutionException,3,1.0,0.0,3.0,4.0,1.0,7.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0
eclipse.jdt.core-R3_5_2__org.eclipse.jdt.internal.compiler.parser.RecoveredBlock.updatedStatement,4,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
eclipse.jdt.core-R3_3__org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess.printExpression,4,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,2.0,0
jboss-3.2.5-src__org.jboss.management.j2ee.WebModule.destroy,23,3.0,2.0,1.0,1.0,5.0,6.0,0.0,18.0,2.0,9.0,5.0,6.0,3.0,0.0,6.0,9.0,2.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,0.28,3.0,3.0,3.0,1.0,3.0,0
jboss-3.2.6-src__org.jboss.cache.eviction.LRUPolicy.nodeModified,8,2.0,1.0,0.0,0.0,3.0,2.0,1.0,7.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
eclipse.jdt.core-R3_6_1__org.eclipse.jdt.internal.compiler.lookup.MethodBinding.tiebreakMethod,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.33,1.0,1.0,1.0,1.0,0.0,0
elasticsearch-0.17.0__org.elasticsearch.common.collect.MapBuilder.get,3,1.0,0.0,3.0,5.0,1.0,7.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
eclipse.jdt.core-R3_0_2__org.eclipse.jdt.internal.compiler.lookup.BlockScope.computeLocalVariablePositions,79,16.0,4.0,2.0,2.0,4.0,25.0,12.0,57.0,9.0,45.0,18.0,12.0,170.0,2.0,24.0,38.0,9.0,29.0,16.0,24.0,1.0,3.0,0.0,0.0,0.32,16.0,16.0,24.0,1.0,3.0,0
xerces2-j-Xerces-J_1_3_0__org.apache.xerces.utils.regex.REUtil.main,69,20.0,4.0,0.0,0.0,10.0,4.0,0.0,65.0,8.0,55.0,4.0,17.0,115.0,2.0,39.0,58.0,11.0,47.0,20.0,21.0,1.0,15.0,0.0,0.0,0.06,20.0,20.0,21.0,1.0,3.0,0
jboss-4.2.1.GA-src__org.jboss.mq.server.JMSDestinationManager.checkUser,5,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
elasticsearch-0.19.0__org.elasticsearch.index.translog.fs.FsTranslog.revertTransient,11,1.0,1.0,0.0,0.0,3.0,2.0,0.0,11.0,2.0,7.0,0.0,5.0,1.0,0.0,6.0,8.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
manifoldcf-release-0.6__org.apache.manifoldcf.crawler.connectors.webcrawler.WebcrawlerConnector.UrlsetContextClass.beginTag,12,2.0,1.0,0.0,0.0,3.0,5.0,0.0,9.0,2.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.33,2.0,2.0,3.0,1.0,4.0,0
hsqldb-2.2.5__org.hsqldb.Table.insertSingleRow,31,5.0,1.0,1.0,4.0,3.0,13.0,8.0,18.0,3.0,11.0,5.0,6.0,16.0,1.0,7.0,12.0,2.0,10.0,5.0,6.0,1.0,1.0,0.0,0.0,0.28,5.0,5.0,6.0,1.0,4.0,0
hbase-rel-0.92.0__org.apache.hadoop.hbase.thrift.generated.Hbase.getRowWithColumnsTs_result.setSuccess,4,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
elasticsearch-0.12.0__org.elasticsearch.search.dfs.DfsPhase.execute,18,3.0,2.0,1.0,1.0,11.0,4.0,2.0,16.0,4.0,12.0,0.0,17.0,3.0,0.0,9.0,12.0,4.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0
jboss-3.2.6-src__org.apache.axis.handlers.SimpleAuthenticationHandler.invoke,58,10.0,2.0,0.0,0.0,9.0,4.0,9.0,44.0,5.0,27.0,5.0,10.0,264.0,2.0,14.0,24.0,5.0,19.0,10.0,11.0,1.0,0.0,0.0,0.0,0.11,10.0,10.0,11.0,1.0,1.0,0
apache-ant-1.6.3-src__org.apache.tools.ant.taskdefs.condition.Os.setFamily,21,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,18.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0
jboss-4.0.1sp1-src__org.jboss.ejb.plugins.cmp.jdbc.bridge.JDBCCMRFieldBridge.getRelationDataManager,4,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
argouml-VERSION_0_30_2__org.argouml.persistence.ProfileConfigurationFilePersister.getMainTag,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
jboss-3.2.4-src__xdoclet.modules.jboss.net.JBossNetSubTask.setPrefix,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
jboss-4.2.2.GA-src__org.jboss.ejb.plugins.cmp.jdbc.metadata.JDBCTypeMappingMetaData.getRowLockingTemplate,7,1.0,0.0,7.0,7.0,0.0,8.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0
hadoop-release-0.5.0__org.apache.hadoop.record.compiler.JRecord.genJavaReadMethod,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
eclipse.jdt.core-R3_2_1__org.eclipse.jdt.internal.core.JarPackageFragmentRoot.isArchive,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
qpid-0.18__org.apache.qpid.client.message.AMQMessageDelegate_0_10.checkAndUpdateExchange,11,2.0,1.0,1.0,1.0,5.0,3.0,1.0,10.0,4.0,4.0,0.0,6.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0
lucene-solr-releases-lucene-solr-3.4.0__org.apache.solr.client.solrj.SolrQuery.ORDER.reverse,3,2.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
wicket-wicket-1.4.15__org.apache.wicket.util.string.AppendingStringBuffer.append,27,2.0,1.0,1.0,1.0,2.0,5.0,0.0,12.0,3.0,7.0,15.0,4.0,2.0,0.0,6.0,8.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.25,2.0,2.0,2.0,1.0,1.0,0
jboss-4.2.1.GA-src__org.jboss.iiop.rmi.ir.ExceptionDefImpl.create_alias,5,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0
jboss-3.2.4-src__org.jboss.invocation.iiop.IIOPInvoker.ServantRegistryWithSharedTransientPOA.bind,8,2.0,1.0,0.0,0.0,4.0,4.0,0.0,8.0,1.0,4.0,0.0,5.0,2.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0
lucene-solr-releases-lucene-solr-3.2__org.apache.lucene.analysis.PorterStemmer.add,10,2.0,1.0,1.0,1.0,1.0,5.0,0.0,6.0,1.0,3.0,4.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.67,2.0,2.0,2.0,1.0,1.0,0
argouml-VERSION_0_12__org.argouml.application.configuration.ConfigurationHandler.isLoaded,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0
jboss-5.0.0.Beta4-src__org.jboss.mx.metadata.xb.ModelMBeanAttributeInfoContainer.instantiate,12,2.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,2.0,5.0,0.0,2.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0
eclipse.jdt.core-R3_4_2__org.eclipse.jdt.internal.compiler.ast.Block.branchChainTo,8,2.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.6,2.0,2.0,2.0,1.0,1.0,0
jboss-3.2.8-src__org.jboss.resource.adapter.jms.JmsStreamMessage.writeString,4,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
